genome_id,BioProject,assembly,assembly_level,assembly_type,biosample,date,genbank,genome_representation,genus,organism,refseq,refseq_category,refseq_genbank_identity,release_type,species,strain,submitter,tax_id,source
GCF_000831565.1,PRJNA257276,ASM83156v1,Complete Genome,na,SAMN02949644,2015-02-03,GCA_000831565.1,full,Escherichia,Escherichia coli ECC-1470 (E. coli),GCF_000831565.1,,yes,major,coli,ECC-1470,"Georg-August-University Goettingen, Genomic and Applied Microbiology, Goettingen Genomics Laboratory",758831,ncbi
GCF_000952955.1,PRJEB6354,EcRV308Chr,Complete Genome,na,SAMEA2547783,2014-09-24,GCA_000952955.1,full,Escherichia,Escherichia coli (E. coli),GCF_000952955.1,,yes,major,coli,K-12 substr. RV308,Austrian Centre of Industrial Biotechnology,562,ncbi
GCF_000953515.1,PRJEB6353,EcHMS174Chr,Complete Genome,na,SAMEA2547782,2014-09-24,GCA_000953515.1,full,Escherichia,Escherichia coli (E. coli),GCF_000953515.1,,yes,major,coli,K-12 substr. HMS174,Austrian Centre of Industrial Biotechnology,562,ncbi
GCF_000931565.1,PRJNA272863,ASM93156v1,Complete Genome,na,SAMN03287565,2015-02-23,GCA_000931565.1,full,Escherichia,Escherichia coli (E. coli),GCF_000931565.1,,yes,major,coli,MNCRE44,University of Minnesota,562,ncbi
GCF_000968515.1,PRJEA61445,ASM96851v1,Complete Genome,na,SAMN03371467,2015-04-02,GCA_000968515.1,full,Escherichia,Escherichia coli VR50 (E. coli),GCF_000968515.1,,yes,major,coli,VR50,The University of Queensland,941323,ncbi
GCF_000967155.2,PRJEA76335,HUSEC2011CHR1,Complete Genome,na,SAMEA3865278,2015-01-07,GCA_000967155.1,full,Escherichia,Escherichia coli (E. coli),GCF_000967155.2,,yes,major,coli,HUSEC2011,Justus-Liebig-University Giessen,562,ncbi
GCF_000971615.1,PRJNA277394,ASM97161v1,Complete Genome,na,SAMN03390066,2015-04-13,GCA_000971615.1,full,Escherichia,Escherichia coli (E. coli),GCF_000971615.1,,yes,major,coli,CI5,National University of Singapore and Genome Institute of Singapore,562,ncbi
GCF_000974405.1,PRJNA271807,ASM97440v1,Complete Genome,na,SAMN03277616,2015-04-21,GCA_000974405.1,full,Escherichia,Escherichia coli K-12 (E. coli),GCF_000974405.1,,yes,major,coli,K-12 MG1655,New England Biolabs,83333,ncbi
GCF_000974465.1,PRJNA271807,ASM97446v1,Complete Genome,na,SAMN03277613,2015-04-21,GCA_000974465.1,full,Escherichia,Escherichia coli K-12 (E. coli),GCF_000974465.1,,yes,major,coli,K-12 MG1655,New England Biolabs,83333,ncbi
GCF_000974505.1,PRJNA271807,ASM97450v1,Complete Genome,na,SAMN03277619,2015-04-21,GCA_000974505.1,full,Escherichia,Escherichia coli K-12 (E. coli),GCF_000974505.1,,yes,major,coli,K-12 MG1655,New England Biolabs,83333,ncbi
GCF_000974535.1,PRJNA271807,ASM97453v1,Complete Genome,na,SAMN03277614,2015-04-21,GCA_000974535.1,full,Escherichia,Escherichia coli K-12 (E. coli),GCF_000974535.1,,yes,major,coli,K-12 MG1655,New England Biolabs,83333,ncbi
GCF_000974825.1,PRJNA271807,ASM97482v1,Complete Genome,na,SAMN03277615,2015-04-21,GCA_000974825.1,full,Escherichia,Escherichia coli K-12 (E. coli),GCF_000974825.1,,yes,major,coli,K-12 MG1655,New England Biolabs,83333,ncbi
GCF_000974865.1,PRJNA271807,ASM97486v1,Complete Genome,na,SAMN03277618,2015-04-21,GCA_000974865.1,full,Escherichia,Escherichia coli K-12 (E. coli),GCF_000974865.1,,yes,major,coli,K-12 MG1655,New England Biolabs,83333,ncbi
GCF_000974575.1,PRJNA271807,ASM97457v1,Complete Genome,na,SAMN03277617,2015-04-21,GCA_000974575.1,full,Escherichia,Escherichia coli K-12 (E. coli),GCF_000974575.1,,yes,major,coli,K-12 MG1655,New England Biolabs,83333,ncbi
GCF_000974885.1,PRJNA271807,ASM97488v1,Complete Genome,na,SAMN03277612,2015-04-21,GCA_000974885.1,full,Escherichia,Escherichia coli K-12 (E. coli),GCF_000974885.1,,yes,major,coli,K-12 MG1655,New England Biolabs,83333,ncbi
GCF_000981485.1,PRJEB7832,EcoliK12AG100,Complete Genome,na,SAMEA3143339,2015-04-03,GCA_000981485.1,full,Escherichia,Escherichia coli K-12 (E. coli),GCF_000981485.1,,yes,major,coli,K-12 substr. AG100,UNIVERSITY OF EXETER,83333,ncbi
GCF_000986765.1,PRJNA281410,ASM98676v1,Complete Genome,na,SAMN03856947,2015-04-30,GCA_000986765.1,full,Escherichia,Escherichia coli O104:H4 str. C227-11 (E. coli),GCF_000986765.1,,yes,major,coli,C227-11,Icahn School of Medicine at Mount Sinai,1048254,ncbi
GCF_000978815.2,PRJNA280853,ASM97881v2,Complete Genome,na,SAMN03470769,2021-10-13,GCA_000978815.2,full,Escherichia,Escherichia coli O157:H7 (E. coli),GCF_000978815.2,,yes,major,coli,7.1_Anguil,Instituto Nacional de Tecnologia Agropecuaria,83334,ncbi
GCF_000988355.1,PRJNA241498,ASM98835v1,Complete Genome,na,SAMN03276545,2015-05-06,GCA_000988355.1,full,Escherichia,Escherichia coli (E. coli),GCF_000988355.1,,yes,major,coli,SQ37,AstraZeneca,562,ncbi
GCF_000978845.2,PRJNA280853,ASM97884v2,Complete Genome,na,SAMN03470766,2021-10-12,GCA_000978845.2,full,Escherichia,Escherichia coli O157:H7 (E. coli),GCF_000978845.2,,yes,major,coli,Rafaela_II,Instituto Nacional de Tecnologia Agropecuaria,83334,ncbi
GCF_000988385.1,PRJNA241498,ASM98838v1,Complete Genome,na,SAMN03276546,2015-05-06,GCA_000988385.1,full,Escherichia,Escherichia coli (E. coli),GCF_000988385.1,,yes,major,coli,SQ88,AstraZeneca,562,ncbi
GCF_000987875.1,PRJNA244370,ASM98787v1,Complete Genome,na,SAMN03576594,2015-05-04,GCA_000987875.1,full,Escherichia,Escherichia coli (E. coli),GCF_000987875.1,,yes,major,coli,SEC470,"Institute of Subtropical Agriculture, Chinese Academy of Sciences",562,ncbi
GCF_000988425.1,PRJNA241498,ASM98842v1,Complete Genome,na,SAMN03276543,2015-05-06,GCA_000988425.1,full,Escherichia,Escherichia coli (E. coli),GCF_000988425.1,,yes,major,coli,SQ110,AstraZeneca,562,ncbi
GCF_000988465.1,PRJNA241498,ASM98846v1,Complete Genome,na,SAMN03276542,2015-05-06,GCA_000988465.1,full,Escherichia,Escherichia coli (E. coli),GCF_000988465.1,,yes,major,coli,SQ2203,AstraZeneca,562,ncbi
GCF_001007915.1,PRJNA243331,ASM100791v1,Complete Genome,na,SAMN03612246,2015-05-15,GCA_001007915.1,full,Escherichia,Escherichia coli (E. coli),GCF_001007915.1,,yes,major,coli,CFSAN029787,FDA/CFSAN,562,ncbi
GCF_001020945.2,PRJNA224130,ASM102094v2,Complete Genome,na,SAMN02404591,2015-10-20,GCA_001020945.2,full,Escherichia,Escherichia coli K-12 (E. coli),GCF_001020945.2,,yes,major,coli,K-12 substr. GM4792,"College of Life Sciences, Beijing Normal University",83333,ncbi
GCF_001021005.2,PRJNA224131,ASM102100v2,Complete Genome,na,SAMN02404590,2015-10-20,GCA_001021005.2,full,Escherichia,Escherichia coli K-12 (E. coli),GCF_001021005.2,,yes,major,coli,K-12 substr. GM4792,"College of Life Sciences, Beijing Normal University",83333,ncbi
GCF_001039415.1,PRJNA275043,ASM103941v1,Complete Genome,na,SAMN03761398,2015-06-25,GCA_001039415.1,full,Escherichia,Escherichia coli (E. coli),GCF_001039415.1,,yes,major,coli,C43(DE3),Yonsei University,562,ncbi
GCF_001029125.1,PRJNA211971,ASM102912v1,Complete Genome,na,SAMN03765122,2015-06-17,GCA_001029125.1,full,Escherichia,Escherichia coli PCN061 (E. coli),GCF_001029125.1,,yes,major,coli,PCN061,Huazhong Agricultural University,1358422,ncbi
GCF_001021595.1,PRJNA239361,ASM102159v1,Complete Genome,na,SAMN02666437,2015-06-08,GCA_001021595.1,full,Escherichia,Escherichia coli (E. coli),GCF_001021595.1,,yes,major,coli,O18,Iowa State University,562,ncbi
GCF_001021615.1,PRJNA219414,APECO18,Complete Genome,na,SAMN03761813,2015-06-08,GCA_001021615.1,full,Escherichia,Escherichia coli APEC O18 (E. coli),GCF_001021615.1,,yes,major,coli,APEC O18,Iowa State University,1401688,ncbi
GCF_001021635.2,PRJNA219410,ASM102163v2,Complete Genome,na,SAMN03761814,2018-07-25,GCA_001021635.2,full,Escherichia,Escherichia coli APEC O2-211 (E. coli),GCF_001021635.2,,yes,major,coli,APEC O2-211,Iowa State University,1954351,ncbi
GCF_001183645.1,PRJNA290012,ASM118364v1,Complete Genome,na,SAMN03861948,2015-07-21,GCA_001183645.1,full,Escherichia,Escherichia coli (E. coli),GCF_001183645.1,,yes,major,coli,DH1Ec095,Joint Genome Institute,562,ncbi
GCF_001043215.1,PRJNA284094,ASM104321v1,Complete Genome,na,SAMN03659038,2015-06-30,GCA_001043215.1,full,Escherichia,Escherichia coli (E. coli),GCF_001043215.1,,yes,major,coli,NCM3722,University of California - San Diego,562,ncbi
GCF_001276585.2,PRJNA272568,ASM127658v2,Complete Genome,na,SAMN03384316,2016-11-29,GCA_001276585.2,full,Escherichia,Escherichia coli (E. coli),GCF_001276585.2,,yes,minor,coli,RR1,KRIBB,562,ncbi
GCF_001183685.1,PRJNA290012,ASM118368v1,Complete Genome,na,SAMN03863378,2015-07-21,GCA_001183685.1,full,Escherichia,Escherichia coli (E. coli),GCF_001183685.1,,yes,major,coli,DH1Ec169,Joint Genome Institute,562,ncbi
GCF_001183665.1,PRJNA290012,ASM118366v1,Complete Genome,na,SAMN03863255,2015-07-21,GCA_001183665.1,full,Escherichia,Escherichia coli (E. coli),GCF_001183665.1,,yes,major,coli,DH1Ec104,Joint Genome Institute,562,ncbi
GCF_001051135.1,PRJNA194515,ASM105113v1,Complete Genome,na,SAMN03852615,2015-07-09,GCA_001051135.1,full,Escherichia,Escherichia coli ACN001 (E. coli),GCF_001051135.1,,yes,major,coli,ACN001,Huazhong Agricultural University,1311757,ncbi
GCF_001280325.1,PRJNA294467,ASM128032v1,Complete Genome,na,SAMN04026225,2015-09-09,GCA_001280325.1,full,Escherichia,Escherichia coli (E. coli),GCF_001280325.1,,yes,major,coli,SF-088,Santa Clara University,562,ncbi
GCF_001280345.1,PRJNA294467,ASM128034v1,Complete Genome,na,SAMN04026228,2015-09-09,GCA_001280345.1,full,Escherichia,Escherichia coli (E. coli),GCF_001280345.1,,yes,major,coli,SF-468,Santa Clara University,562,ncbi
GCF_001280385.1,PRJNA294467,ASM128038v1,Complete Genome,na,SAMN04026226,2015-09-09,GCA_001280385.1,full,Escherichia,Escherichia coli (E. coli),GCF_001280385.1,,yes,major,coli,SF-166,Santa Clara University,562,ncbi
GCF_001280405.1,PRJNA294467,ASM128040v1,Complete Genome,na,SAMN04026227,2015-09-09,GCA_001280405.1,full,Escherichia,Escherichia coli (E. coli),GCF_001280405.1,,yes,major,coli,SF-173,Santa Clara University,562,ncbi
GCF_001308065.1,PRJNA268139,ASM130806v1,Complete Genome,na,SAMN03203487,2015-10-08,GCA_001308065.1,full,Escherichia,Escherichia coli str. K-12 substr. MG1655 (E. coli),GCF_001308065.1,,yes,major,coli,K-12 substr. MG1655,Indian Institute of Science,511145,ncbi
GCF_001307215.1,PRJNA296759,ASM130721v1,Complete Genome,na,SAMN04103124,2015-10-06,GCA_001307215.1,full,Escherichia,Escherichia coli O157:H7 (E. coli),GCF_001307215.1,,yes,major,coli,WS4202,Technische Universitaet Muenchen,83334,ncbi
GCF_001308125.1,PRJNA268139,ASM130812v1,Complete Genome,na,SAMN03203488,2015-10-08,GCA_001308125.1,full,Escherichia,Escherichia coli (E. coli),GCF_001308125.1,,yes,major,coli,K-12 substr. MG1655_TMP32XR1,Indian Institute of Science,562,ncbi
GCF_001405275.1,PRJEB9491,ERS742059,Chromosome,na,SAMEA3432775,2015-10-01,GCA_001405275.1,full,Escherichia,Escherichia coli (E. coli),GCF_001405275.1,,yes,major,coli,MC1061,CGR,562,ncbi
GCF_001308165.1,PRJNA268139,ASM130816v1,Complete Genome,na,SAMN03203489,2015-10-08,GCA_001308165.1,full,Escherichia,Escherichia coli (E. coli),GCF_001308165.1,,yes,major,coli,K-12 substr. MG1655_TMP32XR2,Indian Institute of Science,562,ncbi
GCF_001455405.1,PRJNA286320,ASM145540v1,Chromosome,na,SAMN03768475,2015-12-02,GCA_001455405.1,full,Escherichia,Escherichia coli (E. coli),GCF_001455405.1,,yes,major,coli,RS76,Universidade Estadual de Campinas,562,ncbi
GCF_001420935.1,PRJNA218110,ASM142093v1,Complete Genome,na,SAMN03952643,2015-10-30,GCA_001420935.1,full,Escherichia,Escherichia coli (E. coli),GCF_001420935.1,,yes,major,coli,2012C-4227,CDC,562,ncbi
GCF_001442495.1,PRJNA300553,ASM144249v1,Complete Genome,na,SAMN04227566,2015-11-10,GCA_001442495.1,full,Escherichia,Escherichia coli (E. coli),GCF_001442495.1,,yes,major,coli,YD786,"Huashan Hospital, Fudan University",562,ncbi
GCF_001485455.1,PRJNA248607,ASM148545v1,Complete Genome,na,SAMN02800875,2016-01-05,GCA_001485455.1,full,Escherichia,Escherichia coli (E. coli),GCF_001485455.1,,yes,major,coli,ST648,Peking University People's hospital,562,ncbi
GCF_001469815.1,PRJNA297860,ASM146981v1,Complete Genome,na,SAMN04159541,2015-12-18,GCA_001469815.1,full,Escherichia,Escherichia coli (E. coli),GCF_001469815.1,,yes,major,coli,uk_P46212,University of Oxford,562,ncbi
GCF_001420955.1,PRJNA218110,ASM142095v1,Complete Genome,na,SAMN02991226,2015-10-30,GCA_001420955.1,full,Escherichia,Escherichia coli (E. coli),GCF_001420955.1,,yes,major,coli,2009C-3133,CDC,562,ncbi
GCF_001513615.1,PRJNA307507,ASM151361v1,Complete Genome,na,SAMN04381845,2016-01-12,GCA_001513615.1,full,Escherichia,Escherichia coli (E. coli),GCF_001513615.1,,yes,major,coli,CD306,University of Minnesota,562,ncbi
GCF_001513635.1,PRJNA307507,ASM151363v1,Complete Genome,na,SAMN04381854,2016-01-12,GCA_001513635.1,full,Escherichia,Escherichia coli (E. coli),GCF_001513635.1,,yes,major,coli,JJ2434,University of Minnesota,562,ncbi
GCF_001515725.1,PRJNA239653,ASM151572v1,Complete Genome,na,SAMN04385793,2016-01-15,GCA_001515725.1,full,Escherichia,Escherichia coli (E. coli),GCF_001515725.1,,yes,major,coli,ACN002,Huazhong Agricultural University,562,ncbi
GCF_001542545.1,PRJNA308786,ASM154254v1,Chromosome,na,SAMN04017854,2016-02-02,GCA_001542545.1,full,Escherichia,Escherichia coli (E. coli),GCF_001542545.1,,yes,major,coli,PPECC42,Total Genomics Solution co.,562,ncbi
GCF_001544635.1,PRJNA308372,ASM154463v1,Complete Genome,na,SAMN04403366,2016-02-02,GCA_001544635.1,full,Escherichia,Escherichia coli str. K-12 substr. MG1655 (E. coli),GCF_001544635.1,,yes,major,coli,K-12 substr. MG1655,Weill Cornell Medical College,511145,ncbi
GCF_001559615.2,PRJNA309539,ASM155961v2,Complete Genome,na,SAMN04435507,2016-06-15,GCA_001559615.2,full,Escherichia,Escherichia coli B (E. coli),GCF_001559615.2,,yes,major,coli,C2566,New England Biolabs,37762,ncbi
GCF_001559635.1,PRJNA309540,ASM155963v1,Complete Genome,na,SAMN04435508,2016-02-11,GCA_001559635.1,full,Escherichia,Escherichia coli B (E. coli),GCF_001559635.1,,yes,major,coli,C3029,New England Biolabs,37762,ncbi
GCF_001559655.1,PRJNA309536,ASM155965v1,Complete Genome,na,SAMN04435497,2016-02-11,GCA_001559655.1,full,Escherichia,Escherichia coli K-12 (E. coli),GCF_001559655.1,,yes,major,coli,K-12 DHB4,New England Biolabs,83333,ncbi
GCF_001559675.1,PRJNA309537,ASM155967v1,Complete Genome,na,SAMN04435499,2016-02-11,GCA_001559675.1,full,Escherichia,Escherichia coli K-12 (E. coli),GCF_001559675.1,,yes,major,coli,K-12 C3026,New England Biolabs,83333,ncbi
GCF_001558995.2,PRJNA322195,ASM155899v2,Complete Genome,na,SAMN04191546,2016-05-20,GCA_001558995.2,full,Escherichia,Escherichia coli O157:H7 (E. coli),GCF_001558995.2,,yes,major,coli,JEONG-1266,US Food and Drug Administration,83334,ncbi
GCF_001566335.1,PRJNA306781,ASM156633v1,Complete Genome,na,SAMN04393382,2016-02-23,GCA_001566335.1,full,Escherichia,Escherichia coli str. K-12 substr. MG1655 (E. coli),GCF_001566335.1,,yes,major,coli,JW5437-1 substr. MG1655,University of Idaho,511145,ncbi
GCF_001566615.1,PRJNA307507,ASM156661v1,Complete Genome,na,SAMN04381849,2016-02-23,GCA_001566615.1,full,Escherichia,Escherichia coli (E. coli),GCF_001566615.1,,yes,major,coli,SaT040,University of Minnesota,562,ncbi
GCF_001563715.2,PRJNA231221,ASM156371v2,Chromosome,na,SAMN03996336,2018-01-31,GCA_001563715.2,full,Escherichia,Escherichia coli (E. coli),GCF_001563715.2,,yes,major,coli,FDAARGOS_95,University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center,562,ncbi
GCF_001566675.1,PRJNA307507,ASM156667v1,Complete Genome,na,SAMN04381846,2016-02-23,GCA_001566675.1,full,Escherichia,Escherichia coli (E. coli),GCF_001566675.1,,yes,major,coli,ZH193,University of Minnesota,562,ncbi
GCF_001566635.1,PRJNA307507,ASM156663v1,Complete Genome,na,SAMN04381851,2016-02-23,GCA_001566635.1,full,Escherichia,Escherichia coli (E. coli),GCF_001566635.1,,yes,major,coli,G749,University of Minnesota,562,ncbi
GCF_001577325.1,PRJNA307507,ASM157732v1,Complete Genome,na,SAMN04381853,2016-02-29,GCA_001577325.1,full,Escherichia,Escherichia coli (E. coli),GCF_001577325.1,,yes,major,coli,ZH063,University of Minnesota,562,ncbi
GCF_001593565.1,PRJNA311313,ASM159356v1,Complete Genome,na,SAMN04481707,2016-03-17,GCA_001593565.1,full,Escherichia,Escherichia coli JJ1887 (E. coli),GCF_001593565.1,,yes,major,coli,JJ1887,Translational Genomics Research Institute,1355101,ncbi
GCF_001610755.1,PRJNA232611,ASM161075v1,Complete Genome,na,SAMN02580208,2016-04-05,GCA_001610755.1,full,Escherichia,Escherichia coli str. Sanji (E. coli),GCF_001610755.1,,yes,major,coli,Sanji,Fujian Agriculture and Forestry University,1441627,ncbi
GCF_001612475.1,PRJNA299666,ASM161247v1,Complete Genome,na,SAMN04202540,2016-04-06,GCA_001612475.1,full,Escherichia,Escherichia coli (E. coli),GCF_001612475.1,,yes,major,coli,28RC1,USDA,562,ncbi
GCF_001612495.1,PRJNA299765,ASM161249v1,Complete Genome,na,SAMN04202539,2016-04-06,GCA_001612495.1,full,Escherichia,Escherichia coli (E. coli),GCF_001612495.1,,yes,major,coli,SRCC 1675,USDA,562,ncbi
GCF_001617565.1,PRJNA316786,ASM161756v1,Complete Genome,na,SAMN04621897,2016-04-08,GCA_001617565.1,full,Escherichia,Escherichia coli (E. coli),GCF_001617565.1,,yes,major,coli,Ecol_732,University of Oxford,562,ncbi
GCF_001618325.1,PRJNA316786,ASM161832v1,Complete Genome,na,SAMN04590096,2016-04-11,GCA_001618325.1,full,Escherichia,Escherichia coli (E. coli),GCF_001618325.1,,yes,major,coli,Ecol_743,University of Oxford,562,ncbi
GCF_001618345.2,PRJNA316786,ASM161834v2,Complete Genome,na,SAMN04590095,2016-07-12,GCA_001618345.2,full,Escherichia,Escherichia coli (E. coli),GCF_001618345.2,,yes,major,coli,Ecol_745,University of Oxford,562,ncbi
GCF_001644725.1,PRJNA218110,ASM164472v1,Complete Genome,na,SAMN04851092,2016-05-16,GCA_001644725.1,full,Escherichia,Escherichia coli (E. coli),GCF_001644725.1,,yes,major,coli,2011C-3911,CDC,562,ncbi
GCF_001618365.1,PRJNA316786,ASM161836v1,Complete Genome,na,SAMN04590097,2016-04-11,GCA_001618365.1,full,Escherichia,Escherichia coli (E. coli),GCF_001618365.1,,yes,major,coli,Ecol_448,University of Oxford,562,ncbi
GCF_001644745.1,PRJNA218110,ASM164474v1,Complete Genome,na,SAMN04851091,2016-05-16,GCA_001644745.1,full,Escherichia,Escherichia coli (E. coli),GCF_001644745.1,,yes,major,coli,2013C-4465,CDC,562,ncbi
GCF_001645235.2,PRJNA218110,ASM164523v2,Complete Genome,na,SAMN04851094,2017-11-02,GCA_001645235.2,full,Escherichia,Escherichia coli (E. coli),GCF_001645235.2,,yes,major,coli,2011C-4315,CDC,562,ncbi
GCF_001650275.1,PRJNA321984,ASM165027v1,Complete Genome,na,SAMN05007044,2016-05-24,GCA_001650275.1,full,Escherichia,Escherichia coli O157 (E. coli),GCF_001650275.1,,yes,major,coli,180-PT54,Public Health England,1045010,ncbi
GCF_001650295.1,PRJNA321984,ASM165029v1,Complete Genome,na,SAMN05007045,2016-05-24,GCA_001650295.1,full,Escherichia,Escherichia coli O157 (E. coli),GCF_001650295.1,,yes,major,coli,644-PT8,Public Health England,1045010,ncbi
GCF_001660565.1,PRJNA323827,ASM166056v1,Complete Genome,na,SAMN05190012,2016-06-09,GCA_001660565.1,full,Escherichia,Escherichia coli (E. coli),GCF_001660565.1,,yes,major,coli,S51,University of Zurich,562,ncbi
GCF_001651925.2,PRJNA322195,ASM165192v2,Complete Genome,na,SAMN04191551,2017-08-14,GCA_001651925.2,full,Escherichia,Escherichia coli O157:H7 (E. coli),GCF_001651925.2,,yes,minor,coli,FRIK2069,University of Florida,83334,ncbi
GCF_001651945.2,PRJNA322195,ASM165194v2,Complete Genome,na,SAMN04191553,2017-08-11,GCA_001651945.2,full,Escherichia,Escherichia coli O157:H7 (E. coli),GCF_001651945.2,,yes,major,coli,FRIK2533,University of Florida,83334,ncbi
GCF_001663075.1,PRJNA324607,ASM166307v1,Complete Genome,na,SAMN05210771,2016-06-15,GCA_001663075.1,full,Escherichia,Escherichia coli (E. coli),GCF_001663075.1,,yes,major,coli,ER1821R,University of Colroado Anschutz Medical Campus,562,ncbi
GCF_001651965.2,PRJNA322195,ASM165196v2,Complete Genome,na,SAMN04531998,2017-08-08,GCA_001651965.2,full,Escherichia,Escherichia coli O157:H7 (E. coli),GCF_001651965.2,,yes,major,coli,FRIK2455,University of Florida,83334,ncbi
GCF_001660585.1,PRJNA324008,ASM166058v1,Complete Genome,na,SAMN05194365,2016-06-09,GCA_001660585.1,full,Escherichia,Escherichia coli (E. coli),GCF_001660585.1,,yes,major,coli,NGF1,Harvard University,562,ncbi
GCF_001663475.1,PRJNA279654,ASM166347v1,Complete Genome,na,SAMN03455974,2016-06-16,GCA_001663475.1,full,Escherichia,Escherichia coli (E. coli),GCF_001663475.1,,yes,major,coli,Eco889,NHGRI,562,ncbi
GCF_001675145.1,PRJNA279612,ASM167514v1,Complete Genome,na,SAMN03455931,2016-06-22,GCA_001675145.1,full,Escherichia,Escherichia coli (E. coli),GCF_001675145.1,,yes,major,coli,ECONIH2,NHGRI,562,ncbi
GCF_001678925.1,PRJNA286318,ASM167892v1,Complete Genome,na,SAMN03768474,2016-07-05,GCA_001678925.1,full,Escherichia,Escherichia coli (E. coli),GCF_001678925.1,,yes,major,coli,H1827/12,Universidade Estadual de Campinas,562,ncbi
GCF_001677495.1,PRJNA241122,ASM167749v1,Complete Genome,na,SAMN02808333,2016-07-01,GCA_001677495.1,full,Escherichia,Escherichia coli (E. coli),GCF_001677495.1,,yes,major,coli,09-00049,FDA,562,ncbi
GCF_001677475.2,PRJNA241122,ASM167747v2,Complete Genome,na,SAMN02808332,2021-04-07,GCA_001677475.2,full,Escherichia,Escherichia coli (E. coli),GCF_001677475.2,,yes,major,coli,06-00048,FDA,562,ncbi
GCF_001677515.1,PRJNA241122,ASM167751v1,Complete Genome,na,SAMN02688213,2016-07-01,GCA_001677515.1,full,Escherichia,Escherichia coli (E. coli),GCF_001677515.1,,yes,major,coli,08-00022,FDA,562,ncbi
GCF_001678965.1,PRJNA241122,ASM167896v1,Complete Genome,na,SAMN02688215,2016-07-05,GCA_001678965.1,full,Escherichia,Escherichia coli (E. coli),GCF_001678965.1,,yes,major,coli,GB089,FDA,562,ncbi
